Trial 1:0back,Trial 6:0back,,,
31.913,37.784,,,
32.037,37.672,,,
32.187,37.562,,,
32.363,37.454,,,
32.564,37.348,,,
32.788,37.244,,,
33.033,37.143,,,
33.295,37.046,,,
33.57,36.953,,,
33.854,36.865,,,
34.143,36.783,,,
34.434,36.707,,,
34.721,36.638,,,
35.001,36.576,,,
35.271,36.521,,,
35.526,36.473,,,
35.765,36.432,,,
35.986,36.397,,,
36.187,36.368,,,
36.367,36.344,,,
36.526,36.325,,,
36.663,36.312,,,
36.78,36.302,,,
36.875,36.297,,,
36.949,36.296,,,
37.005,36.297,,,
37.042,36.301,,,
37.061,36.306,,,
37.065,36.312,,,
37.053,36.319,,,
37.028,36.324,,,
36.991,36.328,,,
36.943,36.329,,,
36.885,36.327,,,
36.818,36.322,,,
36.744,36.312,,,
36.666,36.298,,,
36.583,36.279,,,
36.497,36.256,,,
36.41,36.228,,,
36.323,36.196,,,
36.237,36.161,,,
36.151,36.121,,,
36.068,36.079,,,
35.986,36.034,,,
35.906,35.986,,,
35.828,35.935,,,
35.753,35.883,,,
35.68,35.829,,,
35.61,35.772,,,
35.542,35.713,,,
35.477,35.653,,,
35.414,35.59,,,
35.352,35.527,,,
35.291,35.462,,,
35.23,35.396,,,
35.169,35.329,,,
35.107,35.26,,,
35.044,35.19,,,
34.979,35.118,,,
34.914,35.046,,,
34.848,34.972,,,
34.782,34.899,,,
34.717,34.826,,,
34.653,34.754,,,
34.59,34.683,,,
34.53,34.611,,,
34.473,34.539,,,
34.419,34.467,,,
34.37,34.395,,,
34.325,34.322,,,
34.285,34.25,,,
34.251,34.177,,,
34.222,34.106,,,
34.199,34.036,,,
34.182,33.969,,,
34.17,33.905,,,
34.165,33.843,,,
34.164,33.785,,,
34.17,33.73,,,
34.181,33.677,,,
34.196,33.626,,,
34.215,33.576,,,
34.238,33.526,,,
34.263,33.476,,,
34.289,33.425,,,
34.317,33.375,,,
34.344,33.323,,,
34.37,33.272,,,
34.395,33.22,,,
34.416,33.169,,,
34.434,33.118,,,
34.449,33.068,,,
34.461,33.02,,,
34.47,32.972,,,
34.475,32.926,,,
34.477,32.88,,,
34.476,32.834,,,
34.471,32.788,,,
34.462,32.741,,,
34.45,32.693,,,
34.435,32.645,,,
34.417,32.597,,,
34.396,32.551,,,
34.372,32.507,,,
34.347,32.469,,,
34.318,32.437,,,
34.288,32.416,,,
34.255,32.408,,,
34.22,32.416,,,
34.183,32.445,,,
34.144,32.498,,,
34.104,32.578,,,
34.064,32.688,,,
34.022,32.83,,,
33.98,33.006,,,
33.937,33.216,,,
33.895,33.46,,,
33.852,33.736,,,
33.809,34.041,,,
33.766,34.372,,,
33.723,34.726,,,
33.681,35.098,,,
33.639,35.484,,,
33.597,35.88,,,
33.554,36.281,,,
33.511,36.681,,,
33.468,37.076,,,
33.425,37.462,,,
33.382,37.834,,,
33.338,38.19,,,
33.295,38.525,,,
33.252,38.837,,,
33.211,39.124,,,
33.17,39.384,,,
33.13,39.616,,,
33.091,39.819,,,
33.053,39.994,,,
33.015,40.14,,,
32.978,40.259,,,
32.941,40.352,,,
32.904,40.418,,,
32.869,40.46,,,
32.834,40.48,,,
32.799,40.478,,,
32.766,40.457,,,
32.733,40.418,,,
32.701,40.364,,,
32.67,40.295,,,
32.641,40.214,,,
32.613,40.122,,,
32.585,40.02,,,
32.559,39.91,,,
32.533,39.793,,,
32.507,39.671,,,
32.481,39.544,,,
32.455,39.415,,,
32.428,39.283,,,
32.402,39.15,,,
32.374,39.017,,,
32.347,38.885,,,
32.319,38.752,,,
32.291,38.621,,,
32.263,38.49,,,
32.235,38.361,,,
32.207,38.234,,,
32.18,38.107,,,
32.153,37.982,,,
32.126,37.857,,,
32.101,37.735,,,
32.077,37.615,,,
32.056,37.497,,,
32.039,37.383,,,
32.027,37.272,,,
32.022,37.165,,,
32.026,37.062,,,
32.042,36.964,,,
32.073,36.87,,,
32.121,36.781,,,
32.187,36.697,,,
32.274,36.62,,,
32.384,36.549,,,
32.517,36.484,,,
32.674,36.426,,,
32.855,36.376,,,
33.057,36.332,,,
33.28,36.296,,,
33.52,36.265,,,
33.774,36.241,,,
34.038,36.223,,,
34.309,36.209,,,
34.583,36.2,,,
34.856,36.195,,,
35.124,36.193,,,
35.384,36.193,,,
35.633,36.195,,,
35.867,36.198,,,
36.085,36.201,,,
36.285,36.203,,,
36.464,36.204,,,
36.621,36.204,,,
36.757,36.201,,,
36.871,36.196,,,
36.964,36.189,,,
37.037,36.179,,,
37.09,36.166,,,
37.126,36.151,,,
37.144,36.134,,,
37.148,36.114,,,
37.138,36.092,,,
37.117,36.066,,,
37.086,36.038,,,
37.045,36.006,,,
36.997,35.972,,,
36.941,35.933,,,
36.88,35.89,,,
36.813,35.844,,,
36.743,35.793,,,
36.67,35.739,,,
36.595,35.682,,,
36.519,35.622,,,
36.441,35.559,,,
36.362,35.493,,,
36.283,35.425,,,
36.203,35.353,,,
36.123,35.279,,,
36.043,35.203,,,
35.965,35.125,,,
35.887,35.047,,,
35.812,34.968,,,
35.738,34.889,,,
35.666,34.81,,,
35.596,34.732,,,
35.529,34.654,,,
35.463,34.577,,,
35.4,34.501,,,
35.338,34.427,,,
35.277,34.353,,,
35.218,34.281,,,
35.159,34.21,,,
35.102,34.141,,,
35.045,34.072,,,
34.99,34.003,,,
34.935,33.936,,,
34.882,33.868,,,
34.829,33.801,,,
34.779,33.735,,,
34.73,33.67,,,
34.684,33.605,,,
34.64,33.542,,,
34.599,33.481,,,
34.562,33.42,,,
34.529,33.361,,,
34.499,33.303,,,
34.475,33.246,,,
34.456,33.191,,,
34.442,33.137,,,
34.433,33.085,,,
34.428,33.034,,,
34.428,32.985,,,
34.431,32.938,,,
34.438,32.892,,,
34.448,32.848,,,
34.461,32.805,,,
34.477,32.763,,,
34.494,32.72,,,
34.512,32.678,,,
34.532,32.636,,,
34.552,32.593,,,
34.572,32.551,,,
34.592,32.508,,,
34.61,32.464,,,
34.626,32.421,,,
34.641,32.378,,,
34.653,32.337,,,
34.663,32.297,,,
34.67,32.259,,,
34.673,32.226,,,
34.673,32.198,,,
34.67,32.177,,,
34.662,32.166,,,
34.651,32.167,,,
34.637,32.184,,,
34.62,32.219,,,
34.6,32.276,,,
34.578,32.359,,,
34.554,32.47,,,
34.528,32.611,,,
34.5,32.784,,,
34.469,32.989,,,
34.436,33.226,,,
34.401,33.495,,,
34.365,33.792,,,
34.326,34.115,,,
34.286,34.46,,,
34.246,34.824,,,
34.204,35.201,,,
34.163,35.587,,,
34.121,35.977,,,
34.079,36.368,,,
34.037,36.753,,,
33.993,37.129,,,
33.95,37.493,,,
33.907,37.84,,,
33.863,38.168,,,
33.819,38.473,,,
33.776,38.753,,,
33.733,39.006,,,
33.69,39.23,,,
33.647,39.425,,,
33.605,39.591,,,
33.563,39.729,,,
33.522,39.837,,,
33.482,39.918,,,
33.443,39.972,,,
33.404,40.001,,,
33.367,40.006,,,
33.33,39.989,,,
33.293,39.951,,,
33.258,39.894,,,
33.223,39.821,,,
33.188,39.734,,,
33.154,39.634,,,
33.121,39.523,,,
33.089,39.404,,,
33.057,39.278,,,
33.025,39.146,,,
32.994,39.01,,,
32.963,38.871,,,
32.933,38.729,,,
32.904,38.587,,,
32.875,38.444,,,
32.846,38.302,,,
32.817,38.16,,,
32.789,38.021,,,
32.761,37.883,,,
32.732,37.747,,,
32.704,37.613,,,
32.675,37.481,,,
32.646,37.351,,,
32.617,37.222,,,
32.588,37.096,,,
32.56,36.97,,,
32.534,36.847,,,
32.509,36.726,,,
32.485,36.607,,,
32.462,36.492,,,
32.441,36.38,,,
32.42,36.273,,,
32.399,36.172,,,
32.379,36.077,,,
32.359,35.989,,,
32.339,35.909,,,
32.32,35.838,,,
32.301,35.777,,,
32.282,35.724,,,
32.263,35.681,,,
32.245,35.648,,,
32.228,35.623,,,
32.214,35.607,,,
32.203,35.599,,,
32.197,35.598,,,
32.199,35.603,,,
32.211,35.614,,,
32.235,35.63,,,
32.274,35.65,,,
32.331,35.674,,,
32.41,35.701,,,
32.51,35.729,,,
32.635,35.759,,,
32.784,35.788,,,
32.958,35.817,,,
33.155,35.845,,,
33.373,35.87,,,
33.61,35.892,,,
33.864,35.91,,,
34.131,35.926,,,
34.408,35.937,,,
34.69,35.945,,,
34.973,35.949,,,
35.255,35.948,,,
35.53,35.944,,,
35.795,35.935,,,
36.047,35.921,,,
36.284,35.903,,,
36.504,35.88,,,
36.705,35.852,,,
36.887,35.82,,,
37.048,35.783,,,
37.189,35.741,,,
37.309,35.694,,,
37.409,35.642,,,
37.491,35.586,,,
37.555,35.526,,,
37.601,35.462,,,
37.632,35.395,,,
37.647,35.326,,,
37.649,35.254,,,
37.638,35.181,,,
37.617,35.107,,,
37.586,35.033,,,
37.548,34.959,,,
37.504,34.884,,,
37.454,34.81,,,
37.399,34.736,,,
37.339,34.662,,,
37.275,34.588,,,
37.207,34.515,,,
37.137,34.442,,,
37.065,34.369,,,
36.992,34.297,,,
36.918,34.225,,,
36.845,34.153,,,
36.771,34.082,,,
36.699,34.012,,,
36.628,33.943,,,
36.558,33.875,,,
36.491,33.807,,,
36.426,33.741,,,
36.364,33.676,,,
36.304,33.611,,,
36.248,33.548,,,
36.194,33.485,,,
36.143,33.424,,,
36.094,33.362,,,
36.047,33.302,,,
36.001,33.241,,,
35.956,33.18,,,
35.912,33.121,,,
35.867,33.062,,,
35.821,33.005,,,
35.776,32.949,,,
35.73,32.895,,,
35.684,32.843,,,
35.639,32.793,,,
35.594,32.744,,,
35.551,32.696,,,
35.509,32.649,,,
35.469,32.602,,,
35.432,32.556,,,
35.398,32.511,,,
35.368,32.466,,,
35.34,32.423,,,
35.316,32.381,,,
35.295,32.341,,,
35.278,32.306,,,
35.265,32.275,,,
35.256,32.253,,,
35.25,32.242,,,
35.247,32.246,,,
35.247,32.267,,,
35.25,32.309,,,
35.257,32.375,,,
35.266,32.47,,,
35.277,32.595,,,
35.291,32.752,,,
35.306,32.942,,,
35.323,33.166,,,
35.34,33.422,,,
35.356,33.709,,,
35.371,34.024,,,
35.386,34.364,,,
35.398,34.725,,,
35.409,35.101,,,
35.416,35.489,,,
35.421,35.883,,,
35.423,36.278,,,
35.421,36.67,,,
35.417,37.054,,,
35.409,37.426,,,
35.399,37.782,,,
35.386,38.119,,,
35.371,38.433,,,
35.353,38.723,,,
35.333,38.987,,,
35.311,39.223,,,
35.287,39.431,,,
35.261,39.61,,,
35.233,39.762,,,
35.203,39.887,,,
35.172,39.984,,,
35.138,40.056,,,
35.102,40.103,,,
35.065,40.127,,,
35.026,40.129,,,
34.986,40.11,,,
34.944,40.072,,,
34.901,40.018,,,
34.856,39.948,,,
34.811,39.866,,,
34.766,39.771,,,
34.72,39.667,,,
34.675,39.553,,,
34.63,39.431,,,
34.585,39.302,,,
34.541,39.167,,,
34.497,39.028,,,
34.453,38.885,,,
34.411,38.738,,,
34.368,38.59,,,
34.326,38.439,,,
34.285,38.289,,,
34.243,38.137,,,
34.202,37.986,,,
34.161,37.835,,,
34.12,37.685,,,
34.079,37.537,,,
34.037,37.39,,,
33.995,37.246,,,
33.952,37.104,,,
33.91,36.966,,,
33.868,36.832,,,
33.826,36.703,,,
33.784,36.578,,,
33.744,36.46,,,
33.704,36.348,,,
33.665,36.242,,,
33.627,36.144,,,
33.59,36.055,,,
33.552,35.974,,,
33.516,35.902,,,
33.479,35.839,,,
33.443,35.786,,,
33.408,35.743,,,
33.374,35.709,,,
33.341,35.684,,,
33.309,35.667,,,
33.277,35.658,,,
33.247,35.657,,,
33.217,35.661,,,
33.188,35.671,,,
33.161,35.685,,,
33.134,35.702,,,
33.11,35.721,,,
33.086,35.741,,,
33.062,35.763,,,
33.039,35.785,,,
33.016,35.807,,,
32.992,35.828,,,
32.969,35.848,,,
32.946,35.866,,,
32.924,35.882,,,
32.902,35.896,,,
32.88,35.907,,,
32.858,35.914,,,
32.836,35.918,,,
32.814,35.917,,,
32.792,35.912,,,
32.772,35.901,,,
32.755,35.884,,,
32.741,35.863,,,
32.735,35.835,,,
32.737,35.802,,,
32.751,35.764,,,
32.78,35.721,,,
32.827,35.672,,,
32.895,35.618,,,
32.986,35.561,,,
33.101,35.499,,,
33.241,35.435,,,
33.406,35.367,,,
33.596,35.297,,,
33.807,35.224,,,
34.039,35.15,,,
34.289,35.073,,,
34.552,34.995,,,
34.824,34.917,,,
35.103,34.837,,,
35.384,34.758,,,
35.664,34.68,,,
35.938,34.601,,,
36.203,34.523,,,
36.457,34.446,,,
36.697,34.368,,,
36.921,34.291,,,
37.129,34.215,,,
37.317,34.14,,,
37.486,34.066,,,
37.635,33.993,,,
37.763,33.923,,,
37.872,33.855,,,
37.962,33.789,,,
38.033,33.725,,,
38.086,33.663,,,
38.124,33.603,,,
38.146,33.543,,,
38.154,33.485,,,
38.15,33.427,,,
38.135,33.369,,,
38.111,33.313,,,
38.077,33.257,,,
38.036,33.201,,,
37.988,33.147,,,
37.933,33.093,,,
37.873,33.041,,,
37.81,32.991,,,
37.743,32.943,,,
37.674,32.896,,,
37.602,32.851,,,
37.529,32.806,,,
37.455,32.763,,,
37.38,32.719,,,
37.304,32.676,,,
37.229,32.633,,,
37.155,32.59,,,
37.082,32.547,,,
37.012,32.504,,,
36.944,32.461,,,
36.878,32.417,,,
36.814,32.374,,,
36.753,32.332,,,
36.693,32.291,,,
36.636,32.253,,,
36.58,32.218,,,
36.524,32.188,,,
36.47,32.164,,,
36.415,32.15,,,
36.361,32.148,,,
36.307,32.162,,,
36.254,32.195,,,
36.2,32.251,,,
36.146,32.333,,,
36.093,32.445,,,
36.041,32.588,,,
35.99,32.764,,,
35.94,32.974,,,
35.892,33.218,,,
35.847,33.496,,,
35.805,33.804,,,
35.767,34.142,,,
35.732,34.505,,,
35.702,34.889,,,
35.676,35.291,,,
35.654,35.705,,,
35.637,36.126,,,
35.624,36.55,,,
35.615,36.971,,,
35.612,37.385,,,
35.612,37.787,,,
35.618,38.174,,,
35.627,38.542,,,
35.639,38.889,,,
35.654,39.21,,,
35.671,39.505,,,
35.689,39.771,,,
35.707,40.007,,,
35.724,40.213,,,
35.741,40.389,,,
35.757,40.536,,,
35.77,40.653,,,
35.782,40.744,,,
35.792,40.808,,,
35.8,40.848,,,
35.806,40.866,,,
35.81,40.864,,,
35.811,40.844,,,
35.811,40.806,,,
35.808,40.754,,,
35.803,40.688,,,
35.795,40.611,,,
35.785,40.523,,,
35.771,40.427,,,
35.755,40.322,,,
35.736,40.212,,,
35.714,40.096,,,
35.688,39.975,,,
35.659,39.851,,,
35.627,39.723,,,
35.592,39.594,,,
35.554,39.462,,,
35.514,39.33,,,
35.472,39.197,,,
35.43,39.065,,,
35.387,38.933,,,
35.343,38.802,,,
35.298,38.672,,,
35.253,38.544,,,
35.207,38.418,,,
35.162,38.294,,,
35.117,38.171,,,
35.071,38.05,,,
35.026,37.929,,,
34.981,37.811,,,
34.935,37.693,,,
34.889,37.579,,,
34.843,37.466,,,
34.798,37.358,,,
34.751,37.255,,,
34.705,37.157,,,
34.658,37.066,,,
34.611,36.98,,,
34.565,36.902,,,
34.52,36.83,,,
34.476,36.765,,,
34.433,36.708,,,
34.392,36.657,,,
34.351,36.613,,,
34.312,36.575,,,
34.274,36.544,,,
34.237,36.519,,,
34.2,36.5,,,
34.163,36.486,,,
34.126,36.477,,,
34.088,36.473,,,
34.051,36.472,,,
34.012,36.473,,,
33.973,36.476,,,
33.934,36.48,,,
33.894,36.484,,,
33.854,36.487,,,
33.815,36.488,,,
33.777,36.487,,,
33.739,36.484,,,
33.701,36.479,,,
33.664,36.471,,,
33.627,36.461,,,
33.591,36.447,,,
33.555,36.43,,,
33.52,36.411,,,
33.485,36.388,,,
33.451,36.363,,,
33.418,36.334,,,
33.386,36.301,,,
33.356,36.266,,,
33.327,36.227,,,
33.298,36.184,,,
33.27,36.139,,,
33.242,36.09,,,
33.213,36.039,,,
33.185,35.984,,,
33.157,35.928,,,
33.13,35.869,,,
33.104,35.808,,,
33.083,35.744,,,
33.067,35.679,,,
33.06,35.612,,,
33.063,35.543,,,
33.079,35.471,,,
33.112,35.397,,,
33.163,35.322,,,
33.236,35.245,,,
33.332,35.167,,,
33.453,35.088,,,
33.599,35.009,,,
33.769,34.929,,,
33.963,34.85,,,
34.179,34.77,,,
34.414,34.692,,,
34.666,34.615,,,
34.931,34.54,,,
35.207,34.466,,,
35.489,34.394,,,
35.773,34.324,,,
36.056,34.256,,,
36.334,34.189,,,
36.605,34.123,,,
36.864,34.059,,,
37.111,33.994,,,
37.341,33.929,,,
37.554,33.864,,,
37.748,33.798,,,
37.922,33.732,,,
38.074,33.667,,,
38.206,33.603,,,
38.317,33.539,,,
38.408,33.478,,,
38.481,33.418,,,
38.535,33.361,,,
38.573,33.306,,,
38.596,33.253,,,
38.605,33.202,,,
38.6,33.151,,,
38.584,33.101,,,
38.558,33.05,,,
38.522,32.999,,,
38.477,32.946,,,
38.426,32.894,,,
38.369,32.841,,,
38.306,32.789,,,
38.24,32.738,,,
38.17,32.689,,,
38.098,32.641,,,
38.025,32.595,,,
37.952,32.552,,,
37.877,32.513,,,
37.803,32.48,,,
37.729,32.455,,,
37.655,32.441,,,
37.582,32.44,,,
37.51,32.458,,,
37.439,32.497,,,
37.369,32.563,,,
37.299,32.658,,,
37.231,32.785,,,
37.162,32.946,,,
37.094,33.144,,,
37.026,33.378,,,
36.959,33.647,,,
36.891,33.949,,,
36.824,34.282,,,
36.757,34.641,,,
36.69,35.022,,,
36.623,35.42,,,
36.557,35.83,,,
36.49,36.246,,,
36.425,36.663,,,
36.361,37.077,,,
36.299,37.483,,,
36.239,37.877,,,
36.183,38.254,,,
36.13,38.612,,,
36.083,38.949,,,
36.04,39.261,,,
36.004,39.548,,,
35.973,39.807,,,
35.947,40.039,,,
35.927,40.242,,,
35.911,40.416,,,
35.901,40.561,,,
35.896,40.678,,,
35.896,40.767,,,
35.901,40.831,,,
35.91,40.869,,,
35.922,40.886,,,
35.938,40.881,,,
35.956,40.858,,,
35.976,40.819,,,
35.999,40.764,,,
36.022,40.697,,,
36.045,40.618,,,
36.067,40.529,,,
36.088,40.431,,,
36.108,40.327,,,
36.125,40.217,,,
36.139,40.101,,,
36.151,39.982,,,
36.159,39.859,,,
36.165,39.735,,,
36.167,39.608,,,
36.165,39.481,,,
36.16,39.353,,,
36.151,39.226,,,
36.138,39.099,,,
36.122,38.972,,,
36.102,38.847,,,
36.078,38.722,,,
36.051,38.597,,,
36.021,38.473,,,
35.988,38.348,,,
35.953,38.225,,,
35.915,38.101,,,
35.875,37.978,,,
35.833,37.856,,,
35.79,37.734,,,
35.745,37.615,,,
35.699,37.498,,,
35.652,37.383,,,
35.605,37.273,,,
35.556,37.167,,,
35.507,37.066,,,
35.457,36.97,,,
35.406,36.881,,,
35.354,36.798,,,
35.302,36.722,,,
35.25,36.654,,,
35.198,36.593,,,
35.146,36.54,,,
35.094,36.494,,,
35.041,36.455,,,
34.989,36.422,,,
34.937,36.396,,,
34.886,36.374,,,
34.836,36.356,,,
34.788,36.342,,,
34.74,36.331,,,
34.694,36.322,,,
34.649,36.315,,,
34.605,36.309,,,
34.561,36.304,,,
34.517,36.298,,,
34.473,36.292,,,
34.429,36.286,,,
34.384,36.278,,,
34.338,36.269,,,
34.293,36.258,,,
34.248,36.247,,,
34.203,36.234,,,
34.159,36.218,,,
34.117,36.2,,,
34.077,36.178,,,
34.038,36.153,,,
33.999,36.125,,,
33.961,36.093,,,
33.924,36.057,,,
33.888,36.017,,,
33.852,35.974,,,
33.817,35.926,,,
33.782,35.876,,,
33.747,35.822,,,
33.713,35.765,,,
33.679,35.705,,,
33.645,35.643,,,
33.612,35.579,,,
33.578,35.513,,,
33.543,35.445,,,
33.508,35.377,,,
33.472,35.307,,,
33.436,35.236,,,
33.399,35.165,,,
33.362,35.092,,,
33.325,35.018,,,
33.288,34.943,,,
33.252,34.868,,,
33.218,34.793,,,
33.187,34.717,,,
33.159,34.643,,,
33.138,34.568,,,
33.124,34.495,,,
33.121,34.423,,,
33.13,34.351,,,
33.154,34.281,,,
33.196,34.211,,,
33.259,34.142,,,
33.344,34.073,,,
33.455,34.004,,,
33.591,33.936,,,
33.754,33.868,,,
33.945,33.801,,,
34.16,33.735,,,
34.4,33.67,,,
34.662,33.608,,,
34.943,33.547,,,
35.239,33.487,,,
35.548,33.43,,,
35.865,33.375,,,
36.186,33.32,,,
36.507,33.266,,,
36.824,33.213,,,
37.132,33.159,,,
37.43,33.106,,,
37.712,33.052,,,
37.976,32.997,,,
38.221,32.942,,,
38.444,32.887,,,
38.645,32.832,,,
38.824,32.777,,,
38.981,32.724,,,
39.116,32.672,,,
39.23,32.621,,,
39.323,32.572,,,
39.397,32.526,,,
39.452,32.481,,,
39.491,32.44,,,
39.513,32.401,,,
39.521,32.367,,,
39.516,32.338,,,
39.499,32.317,,,
39.472,32.306,,,
39.436,32.307,,,
39.392,32.325,,,
39.342,32.361,,,
39.286,32.421,,,
39.225,32.507,,,
39.161,32.623,,,
39.093,32.769,,,
39.023,32.948,,,
38.95,33.16,,,
38.876,33.403,,,
38.801,33.678,,,
38.725,33.981,,,
38.649,34.309,,,
38.572,34.659,,,
38.496,35.027,,,
38.421,35.408,,,
38.348,35.798,,,
38.276,36.191,,,
38.205,36.583,,,
38.135,36.97,,,
38.066,37.348,,,
37.997,37.711,,,
37.929,38.057,,,
37.861,38.383,,,
37.793,38.685,,,
37.726,38.963,,,
37.659,39.215,,,
37.592,39.439,,,
37.525,39.635,,,
37.459,39.804,,,
37.392,39.946,,,
37.327,40.061,,,
37.263,40.152,,,
37.201,40.22,,,
37.142,40.265,,,
37.086,40.29,,,
37.033,40.295,,,
36.985,40.281,,,
36.94,40.248,,,
36.9,40.198,,,
36.863,40.133,,,
36.831,40.052,,,
36.803,39.959,,,
36.779,39.853,,,
36.76,39.738,,,
36.744,39.614,,,
36.733,39.484,,,
36.726,39.348,,,
36.723,39.208,,,
36.723,39.066,,,
36.726,38.923,,,
36.731,38.779,,,
36.737,38.637,,,
36.745,38.496,,,
36.754,38.357,,,
36.763,38.22,,,
36.774,38.084,,,
36.784,37.951,,,
36.793,37.82,,,
36.802,37.691,,,
36.808,37.563,,,
36.812,37.438,,,
36.813,37.314,,,
36.81,37.192,,,
36.804,37.073,,,
36.794,36.957,,,
36.78,36.845,,,
36.762,36.736,,,
36.741,36.633,,,
36.717,36.535,,,
36.689,36.443,,,
36.659,36.356,,,
36.627,36.277,,,
36.592,36.204,,,
36.554,36.139,,,
36.515,36.081,,,
36.473,36.031,,,
36.429,35.99,,,
36.383,35.956,,,
36.336,35.931,,,
36.287,35.914,,,
36.238,35.905,,,
36.187,35.902,,,
36.135,35.906,,,
36.083,35.914,,,
36.029,35.928,,,
35.975,35.944,,,
35.921,35.963,,,
35.866,35.984,,,
35.811,36.005,,,
35.756,36.024,,,
35.702,36.042,,,
35.647,36.057,,,
35.593,36.068,,,
35.539,36.076,,,
35.485,36.081,,,
35.43,36.081,,,
35.375,36.078,,,
35.319,36.07,,,
35.263,36.058,,,
35.207,36.041,,,
35.15,36.02,,,
35.093,35.993,,,
35.036,35.962,,,
34.978,35.925,,,
34.92,35.883,,,
34.862,35.836,,,
34.804,35.784,,,
34.746,35.729,,,
34.69,35.669,,,
34.634,35.606,,,
34.58,35.541,,,
34.528,35.472,,,
34.478,35.401,,,
34.429,35.327,,,
34.383,35.253,,,
34.338,35.178,,,
34.295,35.103,,,
34.253,35.027,,,
34.212,34.952,,,
34.173,34.876,,,
34.134,34.8,,,
34.095,34.725,,,
34.057,34.649,,,
34.018,34.575,,,
33.978,34.5,,,
33.938,34.427,,,
33.897,34.353,,,
33.854,34.28,,,
33.81,34.206,,,
33.766,34.133,,,
33.721,34.06,,,
33.676,33.987,,,
33.631,33.915,,,
33.587,33.845,,,
33.544,33.775,,,
33.503,33.708,,,
33.463,33.642,,,
33.426,33.578,,,
33.392,33.517,,,
33.362,33.458,,,
33.338,33.401,,,
33.32,33.346,,,
33.313,33.292,,,
33.319,33.241,,,
33.341,33.19,,,
33.381,33.141,,,
33.443,33.092,,,
33.531,33.043,,,
33.644,32.995,,,
33.786,32.946,,,
33.957,32.897,,,
34.156,32.848,,,
34.382,32.799,,,
34.634,32.749,,,
34.909,32.699,,,
35.204,32.65,,,
35.515,32.602,,,
35.838,32.554,,,
36.167,32.507,,,
36.498,32.462,,,
36.829,32.418,,,
37.154,32.375,,,
37.471,32.335,,,
37.776,32.297,,,
38.067,32.263,,,
38.341,32.234,,,
38.596,32.212,,,
38.832,32.2,,,
39.046,32.201,,,
39.239,32.218,,,
39.409,32.255,,,
39.556,32.316,,,
39.682,32.403,,,
39.785,32.519,,,
39.869,32.667,,,
39.933,32.847,,,
39.979,33.06,,,
40.009,33.303,,,
40.023,33.576,,,
40.022,33.876,,,
40.008,34.2,,,
39.982,34.545,,,
39.945,34.905,,,
39.899,35.277,,,
39.845,35.654,,,
39.783,36.034,,,
39.716,36.41,,,
39.644,36.779,,,
39.569,37.136,,,
39.492,37.478,,,
39.413,37.802,,,
39.333,38.105,,,
39.252,38.386,,,
39.171,38.642,,,
39.089,38.873,,,
39.006,39.078,,,
38.923,39.257,,,
38.84,39.409,,,
38.756,39.535,,,
38.672,39.635,,,
38.587,39.709,,,
38.502,39.76,,,
38.418,39.788,,,
38.332,39.795,,,
38.247,39.783,,,
38.162,39.753,,,
38.076,39.708,,,
37.992,39.648,,,
37.907,39.576,,,
37.824,39.493,,,
37.741,39.4,,,
37.659,39.299,,,
37.579,39.191,,,
37.501,39.077,,,
37.424,38.958,,,
37.349,38.836,,,
37.276,38.711,,,
37.207,38.584,,,
37.141,38.455,,,
37.079,38.325,,,
37.021,38.194,,,
36.967,38.062,,,
36.919,37.928,,,
36.876,37.794,,,
36.839,37.659,,,
36.806,37.523,,,
36.777,37.387,,,
36.752,37.251,,,
36.731,37.116,,,
36.714,36.983,,,
36.7,36.85,,,
36.69,36.72,,,
36.683,36.593,,,
36.679,36.47,,,
36.677,36.352,,,
36.677,36.24,,,
36.678,36.135,,,
36.68,36.038,,,
36.684,35.95,,,
36.688,35.87,,,
36.693,35.799,,,
36.698,35.738,,,
36.703,35.686,,,
36.708,35.644,,,
36.711,35.609,,,
36.712,35.583,,,
36.71,35.564,,,
36.704,35.552,,,
36.694,35.546,,,
36.679,35.545,,,
36.659,35.549,,,
36.634,35.557,,,
36.605,35.568,,,
36.571,35.582,,,
36.534,35.598,,,
36.493,35.615,,,
36.448,35.633,,,
36.401,35.651,,,
36.351,35.669,,,
36.299,35.686,,,
36.245,35.702,,,
36.189,35.715,,,
36.131,35.725,,,
36.072,35.733,,,
36.012,35.736,,,
35.95,35.736,,,
35.888,35.731,,,
35.826,35.721,,,
35.763,35.705,,,
35.7,35.685,,,
35.636,35.659,,,
35.573,35.63,,,
35.51,35.595,,,
35.447,35.556,,,
35.386,35.513,,,
35.325,35.465,,,
35.265,35.414,,,
35.206,35.358,,,
35.148,35.3,,,
35.091,35.239,,,
35.034,35.175,,,
34.976,35.108,,,
34.919,35.04,,,
34.862,34.97,,,
34.804,34.898,,,
34.747,34.825,,,
34.688,34.751,,,
34.63,34.677,,,
34.572,34.602,,,
34.514,34.526,,,
34.456,34.451,,,
34.399,34.374,,,
34.342,34.298,,,
34.287,34.221,,,
34.232,34.144,,,
34.178,34.068,,,
34.124,33.992,,,
34.071,33.917,,,
34.018,33.843,,,
33.967,33.77,,,
33.917,33.697,,,
33.869,33.624,,,
33.822,33.552,,,
33.775,33.48,,,
33.728,33.41,,,
33.681,33.34,,,
33.634,33.272,,,
33.586,33.205,,,
33.536,33.14,,,
33.485,33.077,,,
33.434,33.017,,,
